Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2025-08-31,Padang Timur,PARAK KARAKAH,78,52,66.67
2025-08-31,Padang Barat,PADANG PASIR,60,45,75.0
2025-08-31,Padang Utara,ULAK KARANG,110,78,70.91
2025-08-31,Padang Utara,AIR TAWAR,80,64,80.0
2025-08-31,Padang Utara,ALAI,84,58,69.05
2025-08-31,Nanggalo,NANGGALO,132,122,92.42
2025-08-31,Nanggalo,LAPAI,124,84,67.74
2025-08-31,Kuranji,BELIMBING,136,113,83.09
2025-08-31,Kuranji,KURANJI,110,79,71.82
2025-08-31,Kuranji,AMBACANG,76,57,75.0
2025-08-31,Pauh,PAUH,61,38,62.3
2025-08-31,Koto Tangah,AIR DINGIN,102,75,73.53
2025-08-31,Koto Tangah,LB.BUAYA,96,68,70.83
2025-08-31,Koto Tangah,IKUR KOTO,79,63,79.75
2025-08-31,Koto Tangah,ANAK AIR,48,40,83.33
2025-08-31,Koto Tangah,TUNGGUL HITAM,98,68,69.39
2025-09-30,Bungus Teluk Kabung,BUNGUS,90,60,66.67
2025-09-30,Lubuk Kilangan,LUBUK KILANGAN,115,104,90.43
2025-09-30,Lubuk Begalung,LUBUK BEGALUNG,79,49,62.03
2025-09-30,Lubuk Begalung,PEGAMBIRAN,84,64,76.19
2025-09-30,Padang Selatan,SEBERANG PADANG,131,121,92.37
2025-09-30,Padang Selatan,PEMANCUNGAN,130,121,93.08
2025-09-30,Padang Selatan,RAWANG,93,62,66.67
2025-09-30,Padang Timur,ANDALAS,103,92,89.32
2025-09-30,Padang Timur,PARAK KARAKAH,68,58,85.29
2025-09-30,Padang Barat,PADANG PASIR,110,89,80.91
2025-09-30,Padang Utara,ULAK KARANG,73,54,73.97
2025-09-30,Padang Utara,AIR TAWAR,102,82,80.39
2025-09-30,Padang Utara,ALAI,72,66,91.67
2025-09-30,Nanggalo,NANGGALO,76,53,69.74
2025-09-30,Nanggalo,LAPAI,148,106,71.62
2025-09-30,Kuranji,BELIMBING,68,50,73.53
2025-09-30,Kuranji,KURANJI,61,52,85.25
2025-09-30,Kuranji,AMBACANG,107,78,72.9
2025-09-30,Pauh,PAUH,96,69,71.88
2025-09-30,Koto Tangah,AIR DINGIN,90,58,64.44
2025-09-30,Koto Tangah,LB.BUAYA,151,127,84.11
2025-09-30,Koto Tangah,IKUR KOTO,112,95,84.82
2025-09-30,Koto Tangah,ANAK AIR,134,87,64.93
2025-09-30,Koto Tangah,TUNGGUL HITAM,72,59,81.94
2025-10-31,Bungus Teluk Kabung,BUNGUS,140,99,70.71
2025-10-31,Lubuk Kilangan,LUBUK KILANGAN,108,96,88.89
2025-10-31,Lubuk Begalung,LUBUK BEGALUNG,84,56,66.67
2025-10-31,Lubuk Begalung,PEGAMBIRAN,70,65,92.86
2025-10-31,Padang Selatan,SEBERANG PADANG,73,62,84.93
2025-10-31,Padang Selatan,PEMANCUNGAN,132,105,79.55
2025-10-31,Padang Selatan,RAWANG,102,92,90.2
2025-10-31,Padang Timur,ANDALAS,140,114,81.43
2025-10-31,Padang Timur,PARAK KARAKAH,103,66,64.08
2025-10-31,Padang Barat,PADANG PASIR,117,109,93.16
2025-10-31,Padang Utara,ULAK KARANG,81,67,82.72
2025-10-31,Padang Utara,AIR TAWAR,116,86,74.14
2025-10-31,Padang Utara,ALAI,131,102,77.86
2025-10-31,Nanggalo,NANGGALO,155,140,90.32
2025-10-31,Nanggalo,LAPAI,111,89,80.18
2025-10-31,Kuranji,BELIMBING,103,91,88.35
2025-10-31,Kuranji,KURANJI,125,98,78.4
2025-10-31,Kuranji,AMBACANG,102,84,82.35
2025-10-31,Pauh,PAUH,66,44,66.67
2025-10-31,Koto Tangah,AIR DINGIN,118,97,82.2
2025-10-31,Koto Tangah,LB.BUAYA,138,89,64.49
2025-10-31,Koto Tangah,IKUR KOTO,98,83,84.69
2025-10-31,Koto Tangah,ANAK AIR,55,39,70.91
2025-10-31,Koto Tangah,TUNGGUL HITAM,118,89,75.42
2025-11-30,Bungus Teluk Kabung,BUNGUS,99,86,86.87
2025-11-30,Lubuk Kilangan,LUBUK KILANGAN,102,82,80.39
2025-11-30,Lubuk Begalung,LUBUK BEGALUNG,54,36,66.67
2025-11-30,Lubuk Begalung,PEGAMBIRAN,121,84,69.42
2025-11-30,Padang Selatan,SEBERANG PADANG,107,74,69.16
2025-11-30,Padang Selatan,PEMANCUNGAN,145,122,84.14
2025-11-30,Padang Selatan,RAWANG,146,128,87.67
2025-11-30,Padang Timur,ANDALAS,123,97,78.86
2025-11-30,Padang Timur,PARAK KARAKAH,111,85,76.58
2025-11-30,Padang Barat,PADANG PASIR,55,40,72.73
2025-11-30,Padang Utara,ULAK KARANG,160,110,68.75
2025-11-30,Padang Utara,AIR TAWAR,147,102,69.39
2025-11-30,Padang Utara,ALAI,80,71,88.75
2025-11-30,Nanggalo,NANGGALO,94,89,94.68
2025-11-30,Nanggalo,LAPAI,100,92,92.0
2025-11-30,Kuranji,BELIMBING,87,58,66.67
2025-11-30,Kuranji,KURANJI,98,91,92.86
2025-11-30,Kuranji,AMBACANG,63,50,79.37
2025-11-30,Pauh,PAUH,145,116,80.0
2025-11-30,Koto Tangah,AIR DINGIN,113,87,76.99
2025-11-30,Koto Tangah,LB.BUAYA,131,87,66.41
2025-11-30,Koto Tangah,IKUR KOTO,89,59,66.29
2025-11-30,Koto Tangah,ANAK AIR,74,48,64.86
2025-11-30,Koto Tangah,TUNGGUL HITAM,90,69,76.67
2025-12-31,Bungus Teluk Kabung,BUNGUS,126,100,79.37
2025-12-31,Lubuk Kilangan,LUBUK KILANGAN,119,109,91.6
2025-12-31,Lubuk Begalung,LUBUK BEGALUNG,66,49,74.24
2025-12-31,Lubuk Begalung,PEGAMBIRAN,80,52,65.0
2025-12-31,Padang Selatan,SEBERANG PADANG,73,47,64.38
2025-12-31,Padang Selatan,PEMANCUNGAN,132,109,82.58
2025-12-31,Padang Selatan,RAWANG,84,57,67.86
2025-12-31,Padang Timur,ANDALAS,75,59,78.67
2025-12-31,Padang Timur,PARAK KARAKAH,149,117,78.52
2025-12-31,Padang Barat,PADANG PASIR,106,70,66.04
2025-12-31,Padang Utara,ULAK KARANG,150,121,80.67
2025-12-31,Padang Utara,AIR TAWAR,167,147,88.02
2025-12-31,Padang Utara,ALAI,124,100,80.65
2025-12-31,Nanggalo,NANGGALO,141,111,78.72
2025-12-31,Nanggalo,LAPAI,57,52,91.23
2025-12-31,Kuranji,BELIMBING,126,112,88.89
2025-12-31,Kuranji,KURANJI,130,95,73.08
2025-12-31,Kuranji,AMBACANG,90,66,73.33
2025-12-31,Pauh,PAUH,82,66,80.49
2025-12-31,Koto Tangah,AIR DINGIN,68,46,67.65
2025-12-31,Koto Tangah,LB.BUAYA,79,58,73.42
2025-12-31,Koto Tangah,IKUR KOTO,111,71,63.96
2025-12-31,Koto Tangah,ANAK AIR,128,83,64.84
2025-12-31,Koto Tangah,TUNGGUL HITAM,86,64,74.42
