Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2025-08-31,Padang Timur,PARAK KARAKAH,78,61,78.8
2025-08-31,Padang Barat,PADANG PASIR,60,50,83.46
2025-08-31,Padang Utara,ULAK KARANG,110,89,81.17
2025-08-31,Padang Utara,AIR TAWAR,80,69,86.25
2025-08-31,Padang Utara,ALAI,84,67,80.13
2025-08-31,Nanggalo,NANGGALO,132,123,93.2
2025-08-31,Nanggalo,LAPAI,124,98,79.4
2025-08-31,Kuranji,BELIMBING,136,120,87.98
2025-08-31,Kuranji,KURANJI,110,90,81.68
2025-08-31,Kuranji,AMBACANG,76,63,83.46
2025-08-31,Pauh,PAUH,61,47,76.36
2025-08-31,Koto Tangah,AIR DINGIN,102,84,82.64
2025-08-31,Koto Tangah,LB.BUAYA,96,78,81.13
2025-08-31,Koto Tangah,IKUR KOTO,79,68,86.11
2025-08-31,Koto Tangah,ANAK AIR,48,42,88.12
2025-08-31,Koto Tangah,TUNGGUL HITAM,98,79,80.32
2025-09-30,Bungus Teluk Kabung,BUNGUS,90,71,78.8
2025-09-30,Lubuk Kilangan,LUBUK KILANGAN,115,106,92.08
2025-09-30,Lubuk Begalung,LUBUK BEGALUNG,79,60,76.21
2025-09-30,Lubuk Begalung,PEGAMBIRAN,84,71,84.12
2025-09-30,Padang Selatan,SEBERANG PADANG,131,122,93.17
2025-09-30,Padang Selatan,PEMANCUNGAN,130,122,93.56
2025-09-30,Padang Selatan,RAWANG,93,73,78.8
2025-09-30,Padang Timur,ANDALAS,103,94,91.46
2025-09-30,Padang Timur,PARAK KARAKAH,68,61,89.21
2025-09-30,Padang Barat,PADANG PASIR,110,95,86.76
2025-09-30,Padang Utara,ULAK KARANG,73,61,82.88
2025-09-30,Padang Utara,AIR TAWAR,102,88,86.47
2025-09-30,Padang Utara,ALAI,72,67,92.78
2025-09-30,Nanggalo,NANGGALO,76,61,80.52
2025-09-30,Nanggalo,LAPAI,148,121,81.57
2025-09-30,Kuranji,BELIMBING,68,56,82.64
2025-09-30,Kuranji,KURANJI,61,54,89.19
2025-09-30,Kuranji,AMBACANG,107,88,82.29
2025-09-30,Pauh,PAUH,96,78,81.72
2025-09-30,Koto Tangah,AIR DINGIN,90,70,77.56
2025-09-30,Koto Tangah,LB.BUAYA,151,134,88.55
2025-09-30,Koto Tangah,IKUR KOTO,112,100,88.95
2025-09-30,Koto Tangah,ANAK AIR,134,104,77.83
2025-09-30,Koto Tangah,TUNGGUL HITAM,72,63,87.34
2025-10-31,Bungus Teluk Kabung,BUNGUS,140,113,81.06
2025-10-31,Lubuk Kilangan,LUBUK KILANGAN,108,99,91.22
2025-10-31,Lubuk Begalung,LUBUK BEGALUNG,84,66,78.8
2025-10-31,Lubuk Begalung,PEGAMBIRAN,70,65,93.44
2025-10-31,Padang Selatan,SEBERANG PADANG,73,65,89.01
2025-10-31,Padang Selatan,PEMANCUNGAN,132,114,86.0
2025-10-31,Padang Selatan,RAWANG,102,94,91.95
2025-10-31,Padang Timur,ANDALAS,140,122,87.05
2025-10-31,Padang Timur,PARAK KARAKAH,103,80,77.36
2025-10-31,Padang Barat,PADANG PASIR,117,110,93.61
2025-10-31,Padang Utara,ULAK KARANG,81,71,87.77
2025-10-31,Padang Utara,AIR TAWAR,116,96,82.98
2025-10-31,Padang Utara,ALAI,131,111,85.06
2025-10-31,Nanggalo,NANGGALO,155,143,92.02
2025-10-31,Nanggalo,LAPAI,111,96,86.35
2025-10-31,Kuranji,BELIMBING,103,94,90.92
2025-10-31,Kuranji,KURANJI,125,107,85.36
2025-10-31,Kuranji,AMBACANG,102,89,87.57
2025-10-31,Pauh,PAUH,66,52,78.8
2025-10-31,Koto Tangah,AIR DINGIN,118,103,87.48
2025-10-31,Koto Tangah,LB.BUAYA,138,107,77.59
2025-10-31,Koto Tangah,IKUR KOTO,98,87,88.88
2025-10-31,Koto Tangah,ANAK AIR,55,45,81.17
2025-10-31,Koto Tangah,TUNGGUL HITAM,118,99,83.69
2025-11-30,Bungus Teluk Kabung,BUNGUS,99,89,90.09
2025-11-30,Lubuk Kilangan,LUBUK KILANGAN,102,88,86.47
2025-11-30,Lubuk Begalung,LUBUK BEGALUNG,54,43,78.8
2025-11-30,Lubuk Begalung,PEGAMBIRAN,121,97,80.34
2025-11-30,Padang Selatan,SEBERANG PADANG,107,86,80.2
2025-11-30,Padang Selatan,PEMANCUNGAN,145,128,88.57
2025-11-30,Padang Selatan,RAWANG,146,132,90.54
2025-11-30,Padang Timur,ANDALAS,123,105,85.62
2025-11-30,Padang Timur,PARAK KARAKAH,111,94,84.34
2025-11-30,Padang Barat,PADANG PASIR,55,45,82.19
2025-11-30,Padang Utara,ULAK KARANG,160,128,79.97
2025-11-30,Padang Utara,AIR TAWAR,147,118,80.32
2025-11-30,Padang Utara,ALAI,80,73,91.14
2025-11-30,Nanggalo,NANGGALO,94,89,94.46
2025-11-30,Nanggalo,LAPAI,100,93,92.96
2025-11-30,Kuranji,BELIMBING,87,69,78.8
2025-11-30,Kuranji,KURANJI,98,92,93.44
2025-11-30,Kuranji,AMBACANG,63,54,85.9
2025-11-30,Pauh,PAUH,145,125,86.25
2025-11-30,Koto Tangah,AIR DINGIN,113,96,84.57
2025-11-30,Koto Tangah,LB.BUAYA,131,103,78.66
2025-11-30,Koto Tangah,IKUR KOTO,89,70,78.59
2025-11-30,Koto Tangah,ANAK AIR,74,58,77.79
2025-11-30,Koto Tangah,TUNGGUL HITAM,90,76,84.39
2025-12-31,Bungus Teluk Kabung,BUNGUS,126,108,85.9
2025-12-31,Lubuk Kilangan,LUBUK KILANGAN,119,110,92.74
2025-12-31,Lubuk Begalung,LUBUK BEGALUNG,66,55,83.03
2025-12-31,Lubuk Begalung,PEGAMBIRAN,80,62,77.87
2025-12-31,Padang Selatan,SEBERANG PADANG,73,57,77.52
2025-12-31,Padang Selatan,PEMANCUNGAN,132,116,87.7
2025-12-31,Padang Selatan,RAWANG,84,67,79.47
2025-12-31,Padang Timur,ANDALAS,75,64,85.51
2025-12-31,Padang Timur,PARAK KARAKAH,149,127,85.43
2025-12-31,Padang Barat,PADANG PASIR,106,83,78.45
2025-12-31,Padang Utara,ULAK KARANG,150,130,86.63
2025-12-31,Padang Utara,AIR TAWAR,167,152,90.74
2025-12-31,Padang Utara,ALAI,124,107,86.62
2025-12-31,Nanggalo,NANGGALO,141,121,85.54
2025-12-31,Nanggalo,LAPAI,57,53,92.53
2025-12-31,Kuranji,BELIMBING,126,115,91.22
2025-12-31,Kuranji,KURANJI,130,107,82.39
2025-12-31,Kuranji,AMBACANG,90,74,82.53
2025-12-31,Pauh,PAUH,82,71,86.53
2025-12-31,Koto Tangah,AIR DINGIN,68,54,79.35
2025-12-31,Koto Tangah,LB.BUAYA,79,65,82.58
2025-12-31,Koto Tangah,IKUR KOTO,111,86,77.29
2025-12-31,Koto Tangah,ANAK AIR,128,100,77.78
2025-12-31,Koto Tangah,TUNGGUL HITAM,86,71,83.14
